,JPM,MS,BAC
2020-09-23,202.26274436272917,69.08674619947385,59.39664498488574
2020-09-24,200.8570109954721,68.99136117656546,58.34758727512348
2020-09-25,201.43537810111098,69.15586784224975,58.7805596540385
2020-09-28,201.8415453692685,68.56145639813528,59.35299176105748
2020-09-29,201.49061638128822,68.45438580181725,58.77958082294474
2020-09-30,200.36856609294827,67.50509832378927,58.28718709337527
2020-10-01,205.13464441563812,67.83300007689535,58.41433566102772
2020-10-02,209.33322598449226,68.8352145610435,59.03564347385523
2020-10-05,212.37765433769223,69.22114828347952,60.62126048517611
2020-10-06,214.4160052000334,69.41644595307415,62.19281008736417
2020-10-07,212.75492705258884,69.5361287660119,62.06222126449409
2020-10-08,216.61345104141878,71.78463362813129,63.26311859117058
2020-10-09,214.5071974234075,71.57243607426769,62.44603698750399
2020-10-12,220.50580477888744,73.34307473552066,63.721541599090386
2020-10-13,221.14469243783103,72.47332930034695,63.123716526824936
2020-10-14,224.8475893371471,72.97006539748772,63.320464792104545
2020-10-15,226.57309409829614,74.38783955426439,64.31467909053754
2020-10-16,229.7321919948897,74.64681320726253,64.14001944736899
2020-10-19,234.52970465657108,75.68286490520063,65.06329254278617
2020-10-20,238.86842398791052,77.31264833213717,66.42266698885143
2020-10-21,246.05138709422215,78.69636198830209,68.53418435352813
2020-10-22,246.33935617091484,79.01378521745123,69.56666891166253
2020-10-23,248.13324116191802,79.96427842140946,70.7408997305082
2020-10-26,247.01251485951744,78.96305633437744,69.68596612597626
2020-10-27,240.63786988191032,79.016236420884,67.86464258051468
2020-10-28,240.01616252217218,78.6263272659791,67.85083351370558
2020-10-29,242.77102551584795,80.12324330092144,68.29769771260497
2020-10-30,242.32082569010186,80.25752371844453,68.08887852671637
2020-11-02,247.7355234530316,82.18392373340599,69.89003642719003
2020-11-03,250.06243746834645,83.88778806251884,70.75361518511296
2020-11-04,245.82094504920727,83.08022335743983,69.41749026131568
2020-11-05,244.1705801596553,83.1556877938933,69.87591804393357
2020-11-06,244.33842361193484,83.493934681151,71.01464299821832
2020-11-09,245.23192961959816,86.13760326060076,72.04436892609971
2020-11-10,239.56723712503546,85.19130171143077,71.01272874340387
2020-11-11,243.87255644560574,87.09801711022006,72.11073154887517
2020-11-12,239.9709208804263,85.76599253023925,70.57767494666847
2020-11-13,238.1928611361113,85.79622690326403,71.27050593990741
2020-11-16,239.56116059601072,85.11607651776488,71.67695341465628
2020-11-17,243.55998987095552,85.73928730266654,72.48101515945477
2020-11-18,243.70575313050477,85.07491603847967,72.7849047339377
2020-11-19,243.40549779195214,85.38711352978515,72.2209860282417
2020-11-20,242.06906565823786,85.67692406205181,71.780671243052
2020-11-23,247.87809991262,87.01301594146923,73.2896985954602
2020-11-24,251.11903479938698,86.63541140779971,72.7033057760908
2020-11-25,246.09821610124922,86.38062688845433,71.35999338052785
2020-11-26,254.84777319844466,88.3886479277395,73.49268656560504
2020-11-27,260.313033914876,91.93044201743787,76.54562838090024
2020-11-30,264.7001901321077,94.25774726847025,78.22269502657561
2020-12-01,267.6033112493094,94.5653044803386,78.26939078701871
2020-12-02,267.69817866976166,94.43600242114907,77.94790497976743
2020-12-03,270.334850440735,96.2039002519888,78.834597608883
2020-12-04,275.89159960483164,96.65794875003101,79.82588106101291
2020-12-07,273.34396090267717,94.02880051566784,78.78330775322274
2020-12-08,273.0042439920123,95.49004412548526,79.42993206179277
2020-12-09,269.36324414858785,96.35466350896439,79.74533100904085
2020-12-10,271.5969423461099,96.79504523796645,79.58180367154337
2020-12-11,270.3437632017473,97.57811248966131,80.80362069432425
2020-12-14,276.1455643757829,98.80196093395398,81.35255068797053
2020-12-15,276.7819738306787,97.14137107914814,81.38019985549612
2020-12-16,276.3415120358232,96.54479901603523,80.05291498588554
2020-12-17,278.3755398044281,96.59325043883241,79.62000653158226
2020-12-18,267.8951104068527,93.56519391757583,78.29501233356056
2020-12-21,274.0806823624096,94.89597642228362,79.29575549410187
2020-12-22,275.9310392414296,94.42195276023497,79.75434525363113
2020-12-23,278.9110909025079,96.54610631414393,80.64658932186352
2020-12-24,278.25653189850976,95.46918975944294,79.73289525582277
2020-12-25,277.5180565634445,95.6530587312602,80.26271738105746
2020-12-28,274.63503861364205,96.38209496576513,79.66633159402343
2020-12-29,274.6656735335245,95.63554234888757,77.85850470197963
2020-12-30,278.0745486378145,97.40099371903584,78.6146869953025
2020-12-31,278.43749869889047,98.06531930857845,77.73079080006303
2021-01-01,276.56652861732306,98.37366520070252,76.59890333193556
2021-01-04,277.7758334546475,97.31537951954434,76.93176468607321
2021-01-05,277.753290079767,95.64906848310876,77.40012289348775
2021-01-06,275.1224544969194,94.09193679603332,76.76329994623012
2021-01-07,279.5337095248649,94.31727466115362,77.63692944257062
2021-01-08,281.2691147054188,95.52666390640798,78.29221084595177
2021-01-11,279.99088211909,94.34019319843996,77.89032341170638
2021-01-12,276.07792480474205,90.3795894675692,76.71214130715133
2021-01-13,279.57938644237845,89.04922086213527,76.39543225380316
2021-01-14,282.03886060138046,91.71910256283873,77.36210363585488
2021-01-15,279.39228264987617,90.8435519008614,77.6423959014669
2021-01-18,277.07723910991456,89.46372803105712,76.62445554573375
2021-01-19,273.6435570054483,88.6781601747451,76.93194088422915
2021-01-20,274.9496370365578,88.80160616353908,76.99214125714376
2021-01-21,269.3158533795854,88.14284919478679,75.77957828916789
2021-01-22,268.76795542530806,91.08486034474804,76.4467995386676
2021-01-25,266.1604197901416,89.95553186743344,76.50557044137564
2021-01-26,266.67437890115997,88.73093404881786,76.96967041035715
2021-01-27,264.38553938875305,89.90939137727462,77.49534847208783
2021-01-28,262.8989055440472,90.7482933018638,77.41806502198044
2021-01-29,266.0494019965137,92.14106303680161,77.70933919032318
2021-02-01,263.8535173394531,92.54708619511898,77.14002496422233
2021-02-02,262.5246116593507,91.23503404045597,76.91433030328302
2021-02-03,270.0450839761717,92.33965900118393,78.56213716249391
2021-02-04,275.3529970739303,93.77304380013634,80.1511551449819
2021-02-05,271.5405782300206,93.1422831788202,79.17213575134919
2021-02-08,275.2883083701218,95.43078609664349,82.15580402745682
2021-02-09,277.5619052798318,96.43550066888508,82.9282774888186
2021-02-10,276.3522293699427,96.4547509999576,82.47871748485532
2021-02-11,277.09224595119923,98.06464345461924,82.20515169224927
2021-02-12,281.5017964314964,100.78762803021142,83.48254956806429
2021-02-15,273.6620054180732,97.8364897106629,82.3318974418464
2021-02-16,273.68698674323724,96.81416468195584,81.77087388278748
2021-02-17,276.92132472451806,98.35227002188279,82.51624504397282
2021-02-18,275.66360779364794,97.587350577055,81.46101392466741
2021-02-19,281.85390852552547,99.06819003531344,83.80753601457859
2021-02-22,287.8175143356851,101.90334004741813,85.17693115661994
2021-02-23,289.50628445742007,102.38805780300305,84.91473189276796
2021-02-24,290.8931027118304,101.51509182303995,85.8900355329678
2021-02-25,289.189887215156,101.25946062061006,85.71979346748263
2021-02-26,288.2961655628912,101.65732410832253,85.26474075092221
2021-03-01,291.8239816403423,101.22574333014327,85.94339749298061
2021-03-02,299.68333266981324,102.38409629919234,87.1409357369094
2021-03-03,301.8904234772523,103.22368077511948,87.98306376274195
2021-03-04,304.01229407444237,104.55205314806831,89.49967588736538
2021-03-05,305.8212232553461,104.8115030978711,90.41813172943587
2021-03-08,313.89203826746984,106.9583517547914,91.59683057783867
2021-03-09,318.7460450303857,108.20197843624284,91.00845540830205
2021-03-10,322.5424905786713,108.6572646222377,91.7183131224591
2021-03-11,324.1209069407382,109.33893968772948,92.70677813062204
2021-03-12,322.34988330698087,109.46576379119016,92.18705660763757
2021-03-15,325.711327703981,111.16062490460995,92.3727100090092
2021-03-16,330.65391349374113,111.92518350202157,94.07972242863985
2021-03-17,332.43043778542926,114.68648325612355,94.74538218174001
2021-03-18,330.99883369574184,114.27352406928877,94.14607024266174
2021-03-19,334.7265960682731,113.36767035070329,93.78431388639208
2021-03-22,330.06801128466816,113.23232175132519,94.30228754324538
2021-03-23,329.7347896363037,112.9516727175803,94.23748605283936
2021-03-24,335.08157869201807,113.34672108420449,95.49230924534577
2021-03-25,339.6579862937289,115.26395086387039,96.86031574545494
2021-03-26,344.4170614341339,113.27503671150599,97.91719559980729
2021-03-29,341.5258218531823,110.31368043633482,97.21827094387207
2021-03-30,348.0574942714993,111.90826787373778,99.56128292806667
2021-03-31,355.8585911374782,115.62087625415687,103.2216003768595
2021-04-01,359.58556399204366,116.73542886861338,102.6959787181161
2021-04-02,358.53644464462116,115.4218364882441,104.18377061520867
2021-04-05,357.82922774042333,115.40595310208714,104.54173681557972
2021-04-06,358.183164460583,117.6454599898823,104.49477799768404
2021-04-07,359.26909960982323,117.0218754418058,103.3661423121367
2021-04-08,356.4567114776193,116.23745840026228,102.29071430954484
2021-04-09,353.2814764218,113.66784375765202,101.09726353277156
2021-04-12,346.3159115918171,112.74892920526037,99.67995990842428
2021-04-13,339.70393285341663,110.6167106784884,97.3632116453505
2021-04-14,341.30732181979903,112.67998871874299,96.47694186777892
2021-04-15,341.9744957631837,112.68688572697889,97.16102653897175
2021-04-16,343.0973804781382,112.10138582587919,96.97326209770289
2021-04-19,339.565875808818,112.45961957000523,96.40713281644142
2021-04-20,348.53339137114574,114.85368387127357,97.90994814973467
2021-04-21,341.61996161961713,110.81590410977938,94.53193609257075
2021-04-22,342.9913079703016,111.81252522719998,93.6639674346018
2021-04-23,347.29970935877895,112.40586557670485,94.65350690487962
2021-04-26,355.0835455524856,115.61381350930723,96.41208123221827
2021-04-27,350.97746050859433,111.9064802474926,94.3725812716851
2021-04-28,350.1185278326459,110.51912887115184,93.8384477852426
2021-04-29,350.6221852806016,110.40192823055878,93.36467250829263
2021-04-30,351.5620014014927,111.19257006060539,92.78588964316495
2021-05-03,358.46594902256226,112.89397410984742,94.29921701330792
2021-05-04,362.0544331852187,114.1326514532691,95.93593967511619
2021-05-05,363.6059566761676,113.80403115560745,96.43497094798576
2021-05-06,358.1781330021537,112.5482133403029,95.22207777030842
2021-05-07,357.3161139736059,112.1880501371497,93.44858482775518
2021-05-10,354.820872293338,111.67037010264,93.04940165547424
2021-05-11,350.07221530307686,111.96622502405002,91.59502753007483
2021-05-12,354.8258603308928,113.76234323459873,92.20891042259838
2021-05-13,363.5779918096844,114.61567349838624,94.58575679527284
2021-05-14,368.6699108645025,115.12718440723039,96.70071174667858
2021-05-17,367.574516925145,115.22103312681189,96.74508705163653
2021-05-18,367.0554392349677,116.11428990922296,97.49426466377709
2021-05-19,358.63591717435406,115.53709077843476,94.540732427211
2021-05-20,363.8155794383634,118.36041579853698,95.03754190668415
2021-05-21,361.9481959462218,116.48424554326178,94.19000220356462
2021-05-24,360.59038035112326,117.12068100220355,95.15413212346871
2021-05-25,367.5959470823422,118.30117231761115,96.3864812871952
2021-05-26,359.4797867163818,115.1548898125393,95.2072279876315
2021-05-27,367.5532909752126,115.76133327312901,96.19739159671775
2021-05-28,367.5692880809576,116.13455694566446,95.58623184573833
2021-05-31,369.8274938121326,116.15030840244343,95.94993420875458
2021-06-01,372.7140491318627,116.92710756772905,96.20787607243788
2021-06-02,372.3118348955356,116.73156681881177,95.78659267596782
2021-06-03,371.1617762430546,118.4729706789802,96.38469662413301
2021-06-04,369.83207003246974,119.03102066624584,95.97766114830394
2021-06-07,375.886118220709,121.14065402055998,97.28659401644802
2021-06-08,378.31621704727013,119.76740115288158,96.47674504767622
2021-06-09,372.41633603804837,118.42323164350493,96.69650691332441
2021-06-10,383.9586879460724,122.30641388985502,99.78961680471505
2021-06-11,374.8855142089156,119.23452560344985,97.00613999471246
2021-06-14,371.90529604543053,118.25638744502966,95.92006096631893
2021-06-15,362.24424487061196,116.6655187433757,93.1223658118753
2021-06-16,363.56152016163986,119.67635946727458,93.13266656066747
2021-06-17,351.492946786218,116.04483832283844,91.34205899904293
2021-06-18,361.0539292354254,117.1091072203415,93.53678004568067
2021-06-21,358.9365545054094,116.42805540202636,95.2224021287356
2021-06-22,351.86780287355174,114.86181058391183,94.08770151405348
2021-06-23,357.2063622972383,116.44290877846561,95.55856267779009
2021-06-24,355.4648625249012,116.32932667888075,94.94325835077211
2021-06-25,358.6036090072765,116.7326391339734,95.86942901342329
2021-06-28,358.6053848222149,118.17565049032861,96.09076543125951
2021-06-29,350.26381895076094,117.50243080177395,93.76155905760096
2021-06-30,347.3249487232927,115.96120547803707,94.08382977401666
2021-07-01,337.5890041389785,117.17553093556818,93.43943995201046
2021-07-02,338.74340956762296,117.45719255436805,93.92489373738849
2021-07-05,341.2714049420188,119.02457679585937,95.11968976652813
2021-07-06,341.821068569765,118.95045118837038,95.0725548153485
2021-07-07,341.0592265328215,120.20845521980415,95.65256413478717
2021-07-08,327.91712228015905,117.21008071327063,92.8596652007142
2021-07-09,327.9654712518063,116.7552612563804,93.69363008788264
2021-07-12,332.3205248599439,117.07805168382629,94.88715291143056
2021-07-13,328.12104291691867,114.1664114632448,93.04791862543928
2021-07-14,332.09626624920475,116.5166088124672,94.6329244776222
2021-07-15,335.49722280264194,118.17637584604925,95.02909180269646
2021-07-16,337.5942170365823,119.8340846477201,96.34478145774882
2021-07-19,343.19368375219955,122.42460499641463,98.15032714400407
2021-07-20,348.32710377671714,123.92207854198718,98.60670169316937
2021-07-21,347.70019076539114,122.77096220549068,97.69572538808461
2021-07-22,347.16132505404624,121.5935533293912,97.11292105951294
2021-07-23,338.53442559329466,119.38404048215236,95.13489563292762
2021-07-26,334.9546304246231,119.2018243210045,95.218142149424
2021-07-27,327.8948680987405,116.18379389208224,92.72957432931344
2021-07-28,323.89012601814875,116.0598929184271,91.80961660972403
2021-07-29,322.8647131330796,113.30685266007903,91.61686130116018
2021-07-30,317.63515168674263,111.87858224668477,90.60134869969256
2021-08-02,323.6531097785294,112.05845908494744,89.34987021969565
2021-08-03,324.58721334262174,114.54180059693618,90.94086180452318
2021-08-04,325.637455999981,114.26168421247264,91.7172665667004
2021-08-05,321.5142257231139,113.66442952141946,91.2489127209042
2021-08-06,326.2795810534787,118.5419614486218,93.32937456316124
2021-08-09,324.17503956243536,117.89706064173402,91.39320391860404
2021-08-10,321.2774204989513,116.53089035268374,90.19969837650592
2021-08-11,322.0677022820276,115.75897536299935,91.08574532642544
2021-08-12,322.1974557936962,115.80555121255921,90.85075580691833
2021-08-13,323.00236610120396,117.09899407708225,90.53571459431157
2021-08-16,320.2734224065937,115.9208976254127,88.77456734084733
2021-08-17,316.87744645313126,114.3361286776126,88.55198298196348
2021-08-18,318.12986274147545,114.96815311248801,89.547268834468
2021-08-19,317.6674731248282,115.33283491224825,89.4408739771382
2021-08-20,318.93507180047686,115.00954305795354,87.71968660628697
2021-08-23,318.48480845092064,116.66662192356424,88.6355710855846
2021-08-24,322.79183531287487,119.56867344023895,89.9796840150488
2021-08-25,323.78230920133575,119.09828655109754,89.8218468857697
2021-08-26,326.61572119777776,121.5433265759459,90.6361806465524
2021-08-27,324.7665966724734,120.99538004157213,90.67772275559378
2021-08-30,318.62495460473434,116.2147587829504,88.30485145736965
2021-08-31,313.54255813113883,114.07439665277778,86.89857112450366
2021-09-01,311.7545716577513,115.34368017379563,87.03941503717282
2021-09-02,313.14697618670186,116.56654606837733,86.63090379406114
2021-09-03,317.69781444173185,117.8890399179715,88.17953137693196
2021-09-06,313.25908297673277,114.61386205129836,87.4308844467788
2021-09-07,314.98093648322964,114.0419635139686,86.97163380832271
2021-09-08,319.9310447710385,114.0722829351205,89.12223585935662
2021-09-09,316.19120432050306,113.76652320112063,88.131787811449
2021-09-10,318.904006642953,113.92348767850163,88.5164203593418
2021-09-13,319.20787832894473,112.8098426497186,88.93795843171254
2021-09-14,317.1307545028553,111.94606267099272,87.63568983851195
2021-09-15,306.4708544113761,108.62121295747758,86.92955082613607
2021-09-16,309.85821351664725,109.60858779265382,87.52541472517932
2021-09-17,310.07621020952615,110.33835364046722,86.79319610117977
2021-09-20,314.90199062216175,112.63837730395035,88.63003284922249
2021-09-21,316.8982904261766,113.27141982586646,89.62663821591778
2021-09-22,319.5680891869238,113.64542066253337,89.72617833302522
2021-09-23,320.135845466505,115.74415089124501,89.2310578367879
2021-09-24,313.98142613019155,114.12300336438933,87.86339679623674
2021-09-27,314.8429503485495,114.70176856279932,87.94386676028955
2021-09-28,321.36806962643016,114.69105539966485,88.46932118565121
2021-09-29,321.0488079741005,112.60820639117554,87.898942756524
2021-09-30,328.46260918594135,114.79882728816973,89.77842646561089
2021-10-01,323.05118696492775,112.50389889860317,88.1105222537529
2021-10-04,321.7972312055104,113.71875110062007,88.52968281181947
2021-10-05,317.13163752690696,112.67144154479863,87.88477919986228
2021-10-06,322.17953750064254,116.12895916086705,88.61223443263408
2021-10-07,318.7995016268697,113.5933381174103,87.37813223320211
2021-10-08,320.9412940071174,115.46295945355287,88.02307883104427
2021-10-11,319.68632482504427,115.29714696368903,87.12694115045953
2021-10-12,328.96424033611476,116.05207018483779,89.0265363746079
2021-10-13,338.2102477388992,118.770796962192,90.96540265576085
2021-10-14,336.71680089229204,118.12767938449467,91.67734699537141
2021-10-15,326.9417720183356,117.22277908991514,88.6699848887849
2021-10-18,325.89729358479303,116.3942539555987,88.79069107523888
2021-10-19,319.0690709253725,114.9640541890684,88.88316178639181
2021-10-20,313.3763152638434,113.51637257956831,87.08593474166089
2021-10-21,315.3093532908415,114.13773769649532,87.04796803964575
2021-10-22,317.51990417776364,117.06850150390717,87.80112174416695
2021-10-25,320.74847176290893,116.44051337179489,87.52860110008997
2021-10-26,322.9297229882573,118.99918225627137,88.62239188916695
2021-10-27,321.6964632511849,118.64255954022508,87.37646671943335
2021-10-28,324.46231508659554,120.64502601756436,87.84721009531769
2021-10-29,322.5389254947602,120.41773702834628,87.13233366722312
2021-11-01,322.3800205983382,123.1391064032644,87.35829242548006
2021-11-02,320.95259908073047,121.85724537487775,87.45811938336657
2021-11-03,320.2964327931313,120.82494146235805,88.17636821702217
2021-11-04,326.62461987169473,122.02512764966797,88.05083658889853
2021-11-05,331.2299989159572,122.5607165927447,89.55185457481372
2021-11-08,322.6656324244698,121.11269853420798,86.87501989695659
2021-11-09,325.9949560196552,122.18427575951705,86.8986798170489
2021-11-10,324.3382389679679,122.59304450539955,86.75270371055883
2021-11-11,327.03803984298577,126.10969384836969,86.59177475792649
2021-11-12,334.39029668144735,128.61490685245525,87.54975262820304
2021-11-15,328.5699095495352,126.52527991617224,86.9244703289146
2021-11-16,328.13585562758544,128.48004074327318,86.05327284057022
2021-11-17,328.2135671376763,126.80711619876573,86.07388894638846
2021-11-18,332.2997741111358,127.55387950467876,84.92435810161548
2021-11-19,333.3267684826971,128.503602893612,85.53460307555534
2021-11-22,339.0699252072253,128.86010743490465,87.0503236902808
2021-11-23,344.7105938463004,128.1759859269621,88.11689036276563
2021-11-24,342.5092891216715,127.4087798194303,87.89083364634952
2021-11-25,340.39993074320154,125.8631071584234,87.31405991377886
2021-11-26,335.5742935125975,122.96274411924793,86.55322393461829
2021-11-29,330.5423048238317,122.3307118841905,85.94894753360913
2021-11-30,323.0594179331521,119.18534908978883,85.05371935563672
2021-12-01,318.93602308663895,117.35864868327866,84.38342617100973
2021-12-02,322.4558733198768,118.12832751930226,84.66417808187626
2021-12-03,328.8390078280984,122.34560248519196,87.17580977907417
2021-12-06,329.34969466960933,121.46277147295106,86.48253284951177
2021-12-07,331.8138199838796,122.7855830648111,88.18379286994909
2021-12-08,334.87425551415197,121.75740720410234,89.34854187908343
2021-12-09,330.52466511952395,119.97243623593717,88.48129947174174
2021-12-10,339.68638583183895,126.91096926233112,91.7119307283718
2021-12-13,338.9828929990702,127.44575196872987,92.38384271831731
2021-12-14,337.65363786464235,129.5312954225402,92.67279872460378
2021-12-15,340.0661514369991,131.25479153959805,93.72194377680096
2021-12-16,344.0771338310868,131.67851234749654,94.03995662471132
2021-12-17,339.1402627886689,130.75341958147035,93.64063700299918
2021-12-20,341.3791409877319,133.87865678213305,94.54117704661138
2021-12-21,344.6128876938617,133.37357331056467,94.70992677181488
2021-12-22,348.00313282936224,135.71399102691484,95.44207972075606
2021-12-23,347.8060136172542,133.47623657807867,94.7401496570618
2021-12-24,352.15276218147636,135.71368158519533,96.2839782492347
2021-12-27,352.53045289120865,135.86732171923506,95.8148520503436
2021-12-28,356.0144049493521,137.62133933467229,97.12105962425623
2021-12-29,353.6365613842699,133.75005579211347,96.98534677167697
2021-12-30,351.4984906943826,131.87420092397628,96.8694279378194
2021-12-31,349.7830995130239,132.87048986143182,97.24552284768474
2022-01-03,353.1671411556609,132.00113097978007,98.73813633465294
2022-01-04,354.55671346359463,131.92767830083784,99.09353957771562
2022-01-05,346.2943510916017,129.9730094889522,96.3800769675926
2022-01-06,340.16408027140125,126.0092861014838,95.51167827120995
2022-01-07,337.42154850573104,127.2725329979745,94.7790334995171
2022-01-10,329.865073276821,123.44140586217564,93.74371022647124
2022-01-11,329.30325587378286,122.56347601527816,93.6104423803305
2022-01-12,331.67419393981123,124.80448246899184,95.63385414069256
2022-01-13,330.1992522050566,122.60521907852302,94.61990406080791
2022-01-14,331.49411394610013,121.75460147530764,93.91324547116601
2022-01-17,333.16944021680047,122.21977941898787,94.32305417226438
2022-01-18,329.9072330699917,120.95006311552339,92.74079640173106
2022-01-19,334.0294562930843,123.5873426522081,92.44559938545893
2022-01-20,329.9960830912529,120.41898814655579,90.65223826670051
2022-01-21,329.7564568254342,118.50472233632387,89.54603284061658
2022-01-24,325.4474315053525,117.50467708654728,88.66065353048096
2022-01-25,322.4207891034299,116.8423438577854,87.58574290026381
2022-01-26,321.3690486107409,118.66382770443921,88.7379826360805
2022-01-27,315.9063472492456,118.06275315449064,88.27226283555942
2022-01-28,311.1715120313378,117.6493903357321,88.5166664449974
2022-01-31,306.61408076773154,115.10124405251965,88.00638203910619
2022-02-01,307.86306119900917,116.19548873358913,88.68737888365867
2022-02-02,309.6149635856483,115.10742922116124,89.63070812755416
2022-02-03,314.6682588723827,116.390511976253,90.76547755393909
2022-02-04,308.3541580409468,115.11084016279504,89.79492651058487
2022-02-07,308.2186418991109,116.48886126865092,89.74659465907037
2022-02-08,310.70117166028285,116.00444853130183,90.10247654938114
2022-02-09,310.0947217825416,116.11792772264924,89.71222930908606
2022-02-10,309.6686716895655,117.04102521061465,89.44739574980014
2022-02-11,303.14587765032815,117.20384530799504,89.31493499613964
2022-02-14,298.0223809841199,116.4441715873785,87.80939293152822
2022-02-15,299.20401498139984,117.21587407503047,87.9818017367073
2022-02-16,296.1733215038863,115.3928755289775,86.38887370905911
2022-02-17,292.9831880697278,114.3011771224325,85.05823731767273
2022-02-18,295.8116492414841,117.09039921406249,85.623992366901
2022-02-21,296.88797895353025,118.09542042902378,86.34319156818532
2022-02-22,297.3114636709096,119.20316930146633,86.96766362191205
2022-02-23,292.5020999109972,118.73168412917653,86.63766752707397
2022-02-24,289.6193525616345,117.83154281751005,86.44092811275159
2022-02-25,288.9176637086174,118.98074252527653,88.29514070562621
2022-02-28,285.9825901649144,116.2606562335157,87.47310758093292
2022-03-01,288.8975217584647,116.96842277737096,89.29166891637135
2022-03-02,283.837204706199,116.15419944375358,87.66244169717143
2022-03-03,290.6188028753074,121.03013424748774,89.2530842273594
2022-03-04,288.5860854864278,121.46822933668976,88.61554737031251
2022-03-07,288.52460835387757,121.50058110021479,87.12968778320108
2022-03-08,288.5861255957531,120.64417272058651,86.61992611943629
2022-03-09,294.38328312297284,121.01816829294248,88.42442707906345
2022-03-10,293.39405492649183,120.33965363187325,88.72139676838464
2022-03-11,294.86195429954734,121.60170837865378,89.97312314630015
2022-03-14,293.66352293728727,120.41788069752417,88.68367975271846
2022-03-15,290.5255690962522,123.22089934266575,89.49674692360864
2022-03-16,285.388692954294,119.72237679399316,88.24850525579342
2022-03-17,287.6199989427799,121.22970490949503,88.74600475735762
2022-03-18,287.2481649217539,121.5485695520816,88.78524747498649
2022-03-21,278.8812246954631,118.3415195725837,85.92019472993013
2022-03-22,279.6534973605693,122.50370424704633,87.0335615836997
2022-03-23,278.58373449367485,123.3539327290581,87.31673118573387
2022-03-24,280.2802378880464,124.80763444810522,89.48297408068856
2022-03-25,276.1441351966671,123.93380376131918,87.76320796466106
2022-03-28,278.33415244709437,123.54002122701583,87.82172194672515
2022-03-29,277.338467682478,124.49535759243172,88.47354722408957
2022-03-30,272.8225218541257,122.91058318406917,86.73485055429751
2022-03-31,268.3337829619786,120.97426597112808,85.25886816559482
2022-04-01,277.381090028216,124.93794522317528,86.70249900232452
2022-04-04,275.38438570289907,125.58727151057906,87.98392281759051
2022-04-05,269.6587075151585,120.97449555269257,87.46157709139422
2022-04-06,271.18924672806463,120.4323231085111,88.09584899688917
2022-04-07,261.8139953171516,117.00414077385346,85.77995510610702
2022-04-08,265.2073457884157,116.99346856523563,86.55487971283475
2022-04-11,262.0194465624929,116.16800131789037,85.06600374631272
2022-04-12,260.6841088014059,114.46526784144538,84.97293463346253
2022-04-13,263.8282843031209,115.33351190099934,85.80654378136107
2022-04-14,258.82249239237393,113.17533499040158,84.33795939502075
2022-04-15,268.2510178482231,115.20640225969018,87.77745693897778
2022-04-18,271.99420729154957,116.90585570303327,90.2358049037625
2022-04-19,273.47335456639865,117.94373454651881,90.68879346537834
2022-04-20,278.13938505799274,121.04434818096013,91.727541665756
2022-04-21,273.3389324661767,119.07467443121274,89.72195190790187
2022-04-22,273.21388616875237,120.64501855415915,89.60095614105816
2022-04-25,273.16522683407817,120.72300676850001,90.26339871661641
2022-04-26,265.10973446619744,117.02614893323873,88.05515260333166
2022-04-27,269.547573147963,118.03711268135591,87.72763283699705
2022-04-28,271.920842312491,118.10578798824726,87.32075786109631
2022-04-29,269.7464220952984,117.11169898860616,86.23627547069606
2022-05-02,261.9378333979238,115.42990179130939,85.26763183360138
2022-05-03,264.3576035293296,114.91546750121962,85.53196086163774
2022-05-04,264.4400859856886,115.70744799962374,86.17950163032984
2022-05-05,261.9368283035168,114.92199790553933,85.8519046886021
2022-05-06,267.2426274190399,117.75176119804637,88.0601839168656
2022-05-09,267.6522657551332,119.72362206956022,88.79542332074192
2022-05-10,264.66475122876636,120.44240628536947,88.80657513036826
2022-05-11,263.1917466105113,119.29144280736107,88.5132964075045
2022-05-12,264.9485975952865,120.22451271868503,89.29068934419507
2022-05-13,271.2077847242191,124.00955477571546,91.44510556379768
2022-05-16,274.7860935157929,123.99697855679203,92.53663995099441
2022-05-17,281.6932150749538,126.29287641363875,93.73096648504807
2022-05-18,279.33600856096564,123.9781783582791,92.1858705837451
2022-05-19,278.0534967762302,121.67475953206915,91.52165279728351
2022-05-20,281.57371307474693,121.77275262435143,93.5127795715169
2022-05-23,283.6355004359166,123.89601252700079,93.78282649567012
2022-05-24,287.0412848974182,123.68445600299889,95.20353217395943
2022-05-25,287.823051361837,124.72389330907771,94.57245026330676
2022-05-26,284.4798552344107,124.3422202624472,93.0131892174932
2022-05-27,286.3788911803039,123.2236793962045,93.90678639711554
2022-05-30,281.76592234569046,122.32569805516042,93.2692925363114
2022-05-31,279.23961380868263,122.20155797224733,92.90932063921474
2022-06-01,277.3266016700186,120.21835372114226,90.57704423623163
2022-06-02,278.7502318917403,118.73330503332113,90.68723362163763
2022-06-03,277.87172983928326,119.3123718660538,90.35806067926033
2022-06-06,276.7493045422548,119.8739566109064,90.4764685974475
2022-06-07,278.0442195196483,120.9668876642072,89.72243062209097
2022-06-08,281.0118421256297,122.86063875091328,89.85700257704782
2022-06-09,280.1994650830446,122.53588721764022,89.5222851920565
2022-06-10,281.5778136415203,124.96409527156106,91.06271484341161
2022-06-13,276.7442723570285,124.03619880051157,90.93526005677307
2022-06-14,278.3044867280438,126.10633375426806,93.23179436293074
2022-06-15,282.29027039516563,127.96179983727606,95.26927894548338
2022-06-16,282.95612631421113,128.26595018742734,95.16739042209466
